연도코드,시군구코드,사고위험지역명,사고위험지역,사고위험지역폴리곤,총사고건수,총사망자수,총중상자수,총경상자수,총부상신고자수,사고분석유형명,중심점utmkx좌표,중심점utmky좌표
2017,43112,충청북도 청주시 서원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37500,"POLYGON((997477 1846384,997476.0393 1846393.7545,997473.194 1846403.1342,997468.5735 1846411.7785,997466.4974 1846414.3082,997463.5735 1846419.7785,997460.7364 1846423.2355,997461.394 1846424.4658,997464.2393 1846433.8455,997465.2 1846443.6,997464.2393 1846453.3545,997461.394 1846462.7342,997456.7735 1846471.3785,997450.5553 1846478.9553,997442.9785 1846485.1735,997434.3342 1846489.794,997424.9545 1846492.6393,997415.2 1846493.6,997405.4455 1846492.6393,997404.9574 1846492.4912,997403.094 1846498.6342,997398.4735 1846507.2785,997392.2553 1846514.8553,997384.6785 1846521.0735,997376.0342 1846525.694,997366.6545 1846528.5393,997356.9 1846529.5,997347.1455 1846528.5393,997337.7658 1846525.694,997329.1215 1846521.0735,997321.5447 1846514.8553,997315.3265 1846507.2785,997310.706 1846498.6342,997307.8607 1846489.2545,997306.9 1846479.5,997307.8607 1846469.7455,997310.706 1846460.3658,997311.2626 1846459.3245,997307.6447 1846456.3553,997301.4265 1846448.7785,997296.806 1846440.1342,997293.9607 1846430.7545,997293 1846421,997293.9607 1846411.2455,997296.806 1846401.8658,997297.2913 1846400.9579,997297 1846398,997297.9607 1846388.2455,997300.806 1846378.8658,997305.4265 1846370.2215,997311.6447 1846362.6447,997319.2215 1846356.4265,997327.8658 1846351.806,997337.2455 1846348.9607,997347 1846348,997356.7545 1846348.9607,997366.1342 1846351.806,997374.7785 1846356.4265,997376.6707 1846357.9794,997378.8658 1846356.806,997380.4428 1846356.3277,997382.6447 1846353.6447,997390.2215 1846347.4265,997398.5596 1846342.9697,997399.2215 1846342.4265,997407.8658 1846337.806,997417.2455 1846334.9607,997427 1846334,997436.7545 1846334.9607,997446.1342 1846337.806,997454.7785 1846342.4265,997462.3553 1846348.6447,997468.5735 1846356.2215,997473.194 1846364.8658,997476.0393 1846374.2455,997477 1846384))",18,0,4,19,2,기타 / 안전거리미확보,997382.0,1846425.0
2017,43112,충청북도 청주시 서원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37501,"POLYGON((998048.5735 1845759.2215,998049.9203 1845761.7411,998050.1342 1845761.806,998058.7785 1845766.4265,998066.3553 1845772.6447,998072.5735 1845780.2215,998077.194 1845788.8658,998080.0393 1845798.2455,998081 1845808,998080.0393 1845817.7545,998077.194 1845827.1342,998072.5735 1845835.7785,998066.3553 1845843.3553,998058.7785 1845849.5735,998050.1342 1845854.194,998040.7545 1845857.0393,998031 1845858,998028.2449 1845857.7287,998024.7785 1845860.5735,998016.1342 1845865.194,998015.2384 1845865.4657,998010.1342 1845868.194,998000.7545 1845871.0393,997991 1845872,997990.5753 1845871.9582,997990.1342 1845872.194,997984.3241 1845873.9565,997982.3553 1845876.3553,997974.7785 1845882.5735,997966.1342 1845887.194,997957.2787 1845889.8802,997952.7785 1845893.5735,997944.1342 1845898.194,997934.7545 1845901.0393,997928.2289 1845901.682,997923.7545 1845903.0393,997914 1845904,997904.2455 1845903.0393,997894.8658 1845900.194,997886.2215 1845895.5735,997878.6447 1845889.3553,997872.4265 1845881.7785,997867.806 1845873.1342,997864.9607 1845863.7545,997864 1845854,997864.9607 1845844.2455,997867.806 1845834.8658,997872.4265 1845826.2215,997878.6447 1845818.6447,997886.2215 1845812.4265,997894.8658 1845807.806,997900.9346 1845805.9651,997899.9607 1845802.7545,997899 1845793,997899.9607 1845783.2455,997902.806 1845773.8658,997907.4265 1845765.2215,997913.6447 1845757.6447,997921.2215 1845751.4265,997929.8658 1845746.806,997939.2455 1845743.9607,997949 1845743,997958.7545 1845743.9607,997968.1342 1845746.806,997973.8305 1845749.8508,997979.2215 1845745.4265,997987.8658 1845740.806,997997.2455 1845737.9607,998007 1845737,998016.7545 1845737.9607,998026.1342 1845740.806,998034.7785 1845745.4265,998042.3553 1845751.6447,998048.5735 1845759.2215))",17,0,7,32,1,과속 / 기타 / 신호위반,997969.0,1845818.0
2017,43112,충청북도 청주시 서원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37502,"POLYGON((999003.4278 1847367.6355,999012.2455 1847364.9607,999022 1847364,999031.7545 1847364.9607,999041.1342 1847367.806,999049.7785 1847372.4265,999057.3553 1847378.6447,999063.5735 1847386.2215,999068.194 1847394.8658,999071.0393 1847404.2455,999072 1847414,999071.0393 1847423.7545,999068.347 1847432.6296,999068.0393 1847435.7545,999065.194 1847445.1342,999060.5735 1847453.7785,999054.3553 1847461.3553,999054.2155 1847461.4701,999052.194 1847468.1342,999047.5735 1847476.7785,999041.3553 1847484.3553,999033.7785 1847490.5735,999030.6594 1847492.2407,999029.994 1847494.4342,999025.3735 1847503.0785,999019.1553 1847510.6553,999011.5785 1847516.8735,999002.9342 1847521.494,998993.5545 1847524.3393,998983.8 1847525.3,998974.0455 1847524.3393,998964.6658 1847521.494,998956.0215 1847516.8735,998953.7053 1847514.9726,998953.5553 1847515.1553,998945.9785 1847521.3735,998937.3342 1847525.994,998927.9545 1847528.8393,998918.2 1847529.8,998908.4455 1847528.8393,998899.0658 1847525.994,998890.4215 1847521.3735,998882.8447 1847515.1553,998876.6265 1847507.5785,998872.006 1847498.9342,998869.1607 1847489.5545,998868.2 1847479.8,998869.1607 1847470.0455,998872.006 1847460.6658,998876.6265 1847452.0215,998882.8447 1847444.4447,998890.4215 1847438.2265,998899.0658 1847433.606,998908.4455 1847430.7607,998911.7099 1847430.4392,998915.6447 1847425.6447,998923.2215 1847419.4265,998929.4994 1847416.0709,998929 1847411,998929.9607 1847401.2455,998932.806 1847391.8658,998937.4265 1847383.2215,998943.6447 1847375.6447,998951.2215 1847369.4265,998959.8658 1847364.806,998969.2455 1847361.9607,998979 1847361,998988.7545 1847361.9607,998998.1342 1847364.806,999003.4278 1847367.6355))",20,1,6,16,1,U턴중 / 기타,998974.0,1847447.0
2017,43112,충청북도 청주시 서원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37503,"POLYGON((996538 1848345,996537.0393 1848354.7545,996534.194 1848364.1342,996531.8909 1848368.4429,996533.3553 1848369.6447,996539.5735 1848377.2215,996544.194 1848385.8658,996547.0393 1848395.2455,996548 1848405,996547.0393 1848414.7545,996544.194 1848424.1342,996543.875 1848424.7309,996544 1848426,996543.0393 1848435.7545,996540.7846 1848443.1872,996540.0393 1848450.7545,996537.194 1848460.1342,996532.5735 1848468.7785,996526.3553 1848476.3553,996520.1825 1848481.4212,996521.0393 1848484.2455,996522 1848494,996521.0393 1848503.7545,996518.194 1848513.1342,996513.5735 1848521.7785,996508.9509 1848527.4111,996509.194 1848527.8658,996512.0393 1848537.2455,996513 1848547,996512.0393 1848556.7545,996509.194 1848566.1342,996507.4484 1848569.3999,996508 1848575,996507.0393 1848584.7545,996504.194 1848594.1342,996499.5735 1848602.7785,996497.5107 1848605.292,996497.7393 1848606.0455,996498.7 1848615.8,996497.7393 1848625.5545,996494.894 1848634.9342,996490.2735 1848643.5785,996484.0553 1848651.1553,996476.4785 1848657.3735,996467.8342 1848661.994,996458.4545 1848664.8393,996448.7 1848665.8,996438.9455 1848664.8393,996429.5658 1848661.994,996422.8425 1848658.4003,996418.8658 1848657.194,996410.2215 1848652.5735,996402.6447 1848646.3553,996396.4265 1848638.7785,996391.806 1848630.1342,996388.9607 1848620.7545,996388 1848611,996388.1252 1848609.7291,996382.2215 1848606.5735,996380.7324 1848605.3514,996374.9785 1848610.0735,996366.3342 1848614.694,996356.9545 1848617.5393,996347.2 1848618.5,996337.4455 1848617.5393,996328.0658 1848614.694,996319.4215 1848610.0735,996311.8447 1848603.8553,996305.6265 1848596.2785,996301.006 1848587.6342,996298.1607 1848578.2545,996297.2 1848568.5,996298.1463 1848558.8924,996296.8607 1848554.6545,996295.9 1848544.9,996296.8607 1848535.1455,996299.706 1848525.7658,996304.3265 1848517.1215,996310.5447 1848509.5447,996318.1215 1848503.3265,996326.7658 1848498.706,996336.1455 1848495.8607,996345.9 1848494.9,996355.6545 1848495.8607,996365.0342 1848498.706,996372.401 1848502.6437,996372.6328 1848502.5734,996377.2206 1848501.1817,996377.3477 1848501.0773,996377.3607 1848500.9455,996380.206 1848491.5658,996384.8265 1848482.9215,996391.0447 1848475.3447,996394.5841 1848472.4399,996389.2215 1848469.5735,996381.6447 1848463.3553,996380.2924 1848461.7076,996378.6447 1848460.3553,996372.4265 1848452.7785,996367.806 1848444.1342,996364.9607 1848434.7545,996364 1848425,996364.9607 1848415.2455,996367.806 1848405.8658,996369.8896 1848401.9677,996369.9607 1848401.2455,996372.806 1848391.8658,996377.4265 1848383.2215,996383.6447 1848375.6447,996391.2215 1848369.4265,996399.8658 1848364.806,996409.2455 1848361.9607,996419 1848361,996424.7098 1848361.5624,996425.4265 1848360.2215,996431.6447 1848352.6447,996438.2213 1848347.2473,996438 1848345,996438.9607 1848335.2455,996441.806 1848325.8658,996446.4265 1848317.2215,996452.6447 1848309.6447,996460.2215 1848303.4265,996468.8658 1848298.806,996478.2455 1848295.9607,996488 1848295,996497.7545 1848295.9607,996507.1342 1848298.806,996515.7785 1848303.4265,996523.3553 1848309.6447,996529.5735 1848317.2215,996534.194 1848325.8658,996537.0393 1848335.2455,996538 1848345))",51,2,13,66,2,U턴중 / 기타 / 안전거리미확보,996437.0,1848489.0
2017,43112,충청북도 청주시 서원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37504,"POLYGON((997928.8356 1847813.7154,997929.1342 1847813.806,997937.7785 1847818.4265,997943.8026 1847823.3704,997945.2843 1847824.1624,997949.2455 1847822.9607,997959 1847822,997968.7545 1847822.9607,997978.1342 1847825.806,997986.7785 1847830.4265,997994.3553 1847836.6447,998000.5735 1847844.2215,998005.194 1847852.8658,998006.4077 1847856.867,998007.3553 1847857.6447,998013.5735 1847865.2215,998018.194 1847873.8658,998021.0393 1847883.2455,998022 1847893,998021.0393 1847902.7545,998018.194 1847912.1342,998013.5735 1847920.7785,998007.3553 1847928.3553,997999.7785 1847934.5735,997991.1342 1847939.194,997981.7545 1847942.0393,997972 1847943,997962.2455 1847942.0393,997952.8658 1847939.194,997944.2215 1847934.5735,997936.6447 1847928.3553,997933.1514 1847924.0988,997926.7545 1847926.0393,997917 1847927,997907.2455 1847926.0393,997897.8658 1847923.194,997889.2215 1847918.5735,997885.0652 1847915.1625,997880.2215 1847912.5735,997872.6447 1847906.3553,997866.4265 1847898.7785,997861.806 1847890.1342,997858.9607 1847880.7545,997858 1847871,997858.0086 1847870.9124,997857.9607 1847870.7545,997857 1847861,997857.9607 1847851.2455,997860.806 1847841.8658,997861.7154 1847840.1644,997861.806 1847839.8658,997866.4265 1847831.2215,997872.6447 1847823.6447,997880.2215 1847817.4265,997888.8658 1847812.806,997898.2455 1847809.9607,997908 1847809,997917.7545 1847809.9607,997927.1342 1847812.806,997928.8356 1847813.7154))",16,1,5,19,0,기타,997938.0,1847875.0
2017,43113,충청북도 청주시 흥덕구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37506,"POLYGON((993206.9262 1845711.8329,993207.152 1845711.9014,993207.7545 1845711.9607,993217.1342 1845714.806,993225.7785 1845719.4265,993233.3553 1845725.6447,993239.5735 1845733.2215,993244.194 1845741.8658,993247.0393 1845751.2455,993248 1845761,993247.0393 1845770.7545,993244.194 1845780.1342,993239.5735 1845788.7785,993235.7666 1845793.4172,993235.5735 1845793.7785,993229.3553 1845801.3553,993224.9614 1845804.9614,993221.3553 1845809.3553,993213.7785 1845815.5735,993205.1342 1845820.194,993195.7545 1845823.0393,993186 1845824,993176.2455 1845823.0393,993173.7679 1845822.2877,993171.2455 1845822.0393,993161.8658 1845819.194,993153.2215 1845814.5735,993145.6447 1845808.3553,993139.4265 1845800.7785,993134.806 1845792.1342,993131.9607 1845782.7545,993131 1845773,993131.9607 1845763.2455,993134.0389 1845756.3948,993134 1845756,993134.9607 1845746.2455,993137.806 1845736.8658,993142.4265 1845728.2215,993148.6447 1845720.6447,993156.2215 1845714.4265,993164.8658 1845709.806,993174.2455 1845706.9607,993184 1845706,993193.7545 1845706.9607,993203.1342 1845709.806,993206.9262 1845711.8329))",12,0,8,15,2,과속 / 기타 / 안전거리미확보,993188.0,1845764.0
2017,43113,충청북도 청주시 흥덕구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37507,"POLYGON((993497.6807 1848129.7584,993499.455 1848130.2966,993501.1104 1848130.7988,993502.7545 1848130.9607,993512.1342 1848133.806,993520.7785 1848138.4265,993528.3553 1848144.6447,993534.5735 1848152.2215,993539.194 1848160.8658,993542.0393 1848170.2455,993543 1848180,993542.0393 1848189.7545,993539.194 1848199.1342,993534.5735 1848207.7785,993528.3553 1848215.3553,993520.8985 1848221.475,993519.3553 1848223.3553,993511.7785 1848229.5735,993503.1342 1848234.194,993493.7545 1848237.0393,993484 1848238,993474.2455 1848237.0393,993464.8658 1848234.194,993463.9579 1848233.7087,993461 1848234,993451.2455 1848233.0393,993449.2805 1848232.4432,993444.1342 1848235.194,993434.7545 1848238.0393,993425 1848239,993415.2455 1848238.0393,993405.8658 1848235.194,993397.2215 1848230.5735,993389.6447 1848224.3553,993383.4265 1848216.7785,993378.806 1848208.1342,993375.9607 1848198.7545,993375 1848189,993375.2906 1848186.0499,993373.4265 1848183.7785,993368.806 1848175.1342,993365.9607 1848165.7545,993365 1848156,993365.9607 1848146.2455,993368.806 1848136.8658,993373.4265 1848128.2215,993379.6447 1848120.6447,993387.2215 1848114.4265,993395.8658 1848109.806,993397.3588 1848109.3531,993405.8658 1848104.806,993407.0664 1848104.4418,993412.6447 1848097.6447,993420.2215 1848091.4265,993428.8658 1848086.806,993438.2455 1848083.9607,993448 1848083,993457.7545 1848083.9607,993467.1342 1848086.806,993475.7785 1848091.4265,993483.3553 1848097.6447,993489.5735 1848105.2215,993494.194 1848113.8658,993497.0393 1848123.2455,993497.6807 1848129.7584))",16,0,5,25,2,U턴중 / 기타,993451.0,1848167.0
2017,43113,충청북도 청주시 흥덕구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37508,"POLYGON((994460.0716 1847717.5737,994464.1342 1847718.806,994472.7785 1847723.4265,994480.3553 1847729.6447,994486.5735 1847737.2215,994491.194 1847745.8658,994494.0393 1847755.2455,994495 1847765,994494.0393 1847774.7545,994491.194 1847784.1342,994486.5735 1847792.7785,994480.3553 1847800.3553,994472.7785 1847806.5735,994464.1342 1847811.194,994460.133 1847812.4077,994459.3553 1847813.3553,994451.7785 1847819.5735,994443.1342 1847824.194,994433.7545 1847827.0393,994424 1847828,994414.2455 1847827.0393,994404.8658 1847824.194,994404.0241 1847823.7441,994399.7545 1847825.0393,994390 1847826,994380.2455 1847825.0393,994370.8658 1847822.194,994362.2215 1847817.5735,994354.6447 1847811.3553,994348.4265 1847803.7785,994343.806 1847795.1342,994343.4291 1847793.8915,994337.2215 1847790.5735,994329.6447 1847784.3553,994327.8416 1847782.1584,994325.6447 1847780.3553,994319.4265 1847772.7785,994314.806 1847764.1342,994311.9607 1847754.7545,994311 1847745,994311.9607 1847735.2455,994314.806 1847725.8658,994319.4265 1847717.2215,994321.5026 1847714.6918,994324.4265 1847709.2215,994330.6447 1847701.6447,994338.2215 1847695.4265,994346.8658 1847690.806,994356.2455 1847687.9607,994366 1847687,994375.7545 1847687.9607,994378.9517 1847688.9306,994383.2215 1847685.4265,994391.8658 1847680.806,994401.2455 1847677.9607,994411 1847677,994420.7545 1847677.9607,994430.1342 1847680.806,994438.7785 1847685.4265,994446.3553 1847691.6447,994452.5735 1847699.2215,994457.194 1847707.8658,994460.0393 1847717.2455,994460.0716 1847717.5737))",14,0,4,20,0,U턴중 / 기타,994402.0,1847753.0
2017,43113,충청북도 청주시 흥덕구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37509,"POLYGON((995863.0721 1848471.0571,995872.1342 1848473.806,995880.7785 1848478.4265,995888.3553 1848484.6447,995892.8629 1848490.1371,995898.3553 1848494.6447,995904.5735 1848502.2215,995909.194 1848510.8658,995912.0393 1848520.2455,995913 1848530,995912.0393 1848539.7545,995909.194 1848549.1342,995904.5735 1848557.7785,995898.3553 1848565.3553,995890.7785 1848571.5735,995882.1342 1848576.194,995872.7545 1848579.0393,995863 1848580,995853.2455 1848579.0393,995846.9682 1848577.1351,995842.7785 1848580.5735,995834.1342 1848585.194,995824.7545 1848588.0393,995815 1848589,995805.2455 1848588.0393,995795.8658 1848585.194,995787.2215 1848580.5735,995779.6447 1848574.3553,995778.8565 1848573.3949,995775.2455 1848573.0393,995765.8658 1848570.194,995757.2215 1848565.5735,995749.6447 1848559.3553,995743.4265 1848551.7785,995738.806 1848543.1342,995735.9607 1848533.7545,995735 1848524,995735.9607 1848514.2455,995737.7036 1848508.5,995735.9607 1848502.7545,995735 1848493,995735.9607 1848483.2455,995738.806 1848473.8658,995743.4265 1848465.2215,995749.6447 1848457.6447,995757.2215 1848451.4265,995759.824 1848450.0355,995764.2215 1848446.4265,995772.8658 1848441.806,995782.2455 1848438.9607,995792 1848438,995794.9579 1848438.2913,995795.8658 1848437.806,995805.2455 1848434.9607,995815 1848434,995824.7545 1848434.9607,995834.1342 1848437.806,995842.7785 1848442.4265,995850.3553 1848448.6447,995856.5735 1848456.2215,995861.194 1848464.8658,995863.0721 1848471.0571))",14,0,6,14,1,기타 / 안전거리미확보,995818.0,1848514.0
2017,43113,충청북도 청주시 흥덕구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37510,"POLYGON((996685 1849443,996684.7918 1849445.1135,996685.194 1849445.8658,996688.0393 1849455.2455,996689 1849465,996688.6407 1849468.6479,996691.5735 1849472.2215,996696.194 1849480.8658,996699.0393 1849490.2455,996700 1849500,996699.0393 1849509.7545,996696.194 1849519.1342,996691.5735 1849527.7785,996685.3553 1849535.3553,996677.7785 1849541.5735,996669.1342 1849546.194,996659.7545 1849549.0393,996650 1849550,996640.2455 1849549.0393,996630.8658 1849546.194,996626.6305 1849543.9301,996624.5735 1849547.7785,996618.3553 1849555.3553,996610.7785 1849561.5735,996602.1342 1849566.194,996592.7545 1849569.0393,996583 1849570,996573.2455 1849569.0393,996563.8658 1849566.194,996555.2215 1849561.5735,996547.6447 1849555.3553,996541.4265 1849547.7785,996536.806 1849539.1342,996533.9607 1849529.7545,996533 1849520,996533.6731 1849513.1656,996529.8265 1849508.4785,996525.206 1849499.8342,996522.3607 1849490.4545,996521.4 1849480.7,996522.3607 1849470.9455,996525.206 1849461.5658,996529.8265 1849452.9215,996536.0447 1849445.3447,996539.6787 1849442.3623,996542.4265 1849437.2215,996548.6447 1849429.6447,996556.2215 1849423.4265,996564.8658 1849418.806,996574.2455 1849415.9607,996584 1849415,996593.0675 1849415.8931,996593.4265 1849415.2215,996599.6447 1849407.6447,996607.2215 1849401.4265,996615.8658 1849396.806,996625.2455 1849393.9607,996635 1849393,996644.7545 1849393.9607,996654.1342 1849396.806,996662.7785 1849401.4265,996670.3553 1849407.6447,996676.5735 1849415.2215,996681.194 1849423.8658,996684.0393 1849433.2455,996685 1849443))",19,0,3,27,0,기타 / 안전거리미확보,996611.0,1849483.0
2017,43113,충청북도 청주시 흥덕구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37511,"POLYGON((994307.2289 1848255.318,994313.7545 1848255.9607,994323.1342 1848258.806,994329.0167 1848261.9503,994335.1342 1848263.806,994343.7785 1848268.4265,994344.0883 1848268.6807,994351 1848268,994360.7545 1848268.9607,994370.1342 1848271.806,994378.7785 1848276.4265,994386.3553 1848282.6447,994392.5735 1848290.2215,994397.194 1848298.8658,994400.0393 1848308.2455,994401 1848318,994400.0393 1848327.7545,994397.194 1848337.1342,994392.5735 1848345.7785,994386.3553 1848353.3553,994378.7785 1848359.5735,994370.1342 1848364.194,994360.7545 1848367.0393,994351 1848368,994342.3042 1848367.1435,994335.0785 1848373.0735,994326.4342 1848377.694,994317.0545 1848380.5393,994307.3 1848381.5,994297.5455 1848380.5393,994291.8259 1848378.8042,994287.7545 1848380.0393,994278 1848381,994268.2455 1848380.0393,994258.8658 1848377.194,994250.2215 1848372.5735,994249.3595 1848371.8661,994248 1848372,994238.2455 1848371.0393,994236.8621 1848370.6196,994233 1848371,994223.2455 1848370.0393,994213.8658 1848367.194,994205.2215 1848362.5735,994197.6447 1848356.3553,994191.4265 1848348.7785,994186.806 1848340.1342,994183.9607 1848330.7545,994183 1848321,994183.9607 1848311.2455,994186.806 1848301.8658,994191.4265 1848293.2215,994197.6447 1848285.6447,994205.2215 1848279.4265,994213.8658 1848274.806,994223.2455 1848271.9607,994233 1848271,994234.2691 1848271.125,994234.8658 1848270.806,994244.2455 1848267.9607,994254 1848267,994255.7052 1848267.168,994262.933 1848263.3046,994265.2215 1848261.4265,994273.8658 1848256.806,994283.2455 1848253.9607,994293 1848253,994302.7545 1848253.9607,994307.2289 1848255.318))",15,0,4,18,3,기타 / 안전거리미확보,994292.0,1848318.0
2017,43113,충청북도 청주시 흥덕구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,37512,"POLYGON((993833.9321 1847439.0146,993843.1342 1847441.806,993851.7785 1847446.4265,993859.3553 1847452.6447,993865.5735 1847460.2215,993866.6296 1847462.1974,993871.5735 1847468.2215,993874.699 1847474.0688,993883.7545 1847474.9607,993893.1342 1847477.806,993901.7785 1847482.4265,993909.3553 1847488.6447,993915.5735 1847496.2215,993920.194 1847504.8658,993923.0393 1847514.2455,993924 1847524,993923.0393 1847533.7545,993920.194 1847543.1342,993915.5735 1847551.7785,993909.3553 1847559.3553,993901.7785 1847565.5735,993893.1342 1847570.194,993883.7545 1847573.0393,993874 1847574,993867 1847573.3106,993860 1847574,993850.2455 1847573.0393,993840.8658 1847570.194,993839.9168 1847569.6867,993838.7545 1847570.0393,993829 1847571,993819.2455 1847570.0393,993813.6578 1847568.3443,993807 1847569,993803.606 1847568.6657,993795.1342 1847573.194,993785.7545 1847576.0393,993776 1847577,993766.2455 1847576.0393,993756.8658 1847573.194,993748.2215 1847568.5735,993740.6447 1847562.3553,993734.4265 1847554.7785,993729.806 1847546.1342,993726.9607 1847536.7545,993726 1847527,993726.9607 1847517.2455,993729.806 1847507.8658,993734.3599 1847499.3462,993734.9607 1847493.2455,993737.2154 1847485.8128,993737.9607 1847478.2455,993740.806 1847468.8658,993745.4265 1847460.2215,993751.6447 1847452.6447,993759.2215 1847446.4265,993767.8658 1847441.806,993769.1361 1847441.4207,993775.2215 1847436.4265,993783.8658 1847431.806,993793.2455 1847428.9607,993803 1847428,993812.7545 1847428.9607,993822.1342 1847431.806,993830.7785 1847436.4265,993833.9321 1847439.0146))",17,0,6,16,1,기타 / 안전거리미확보,993819.0,1847510.0
2017,43114,충청북도 청주시 청원구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,37514,"POLYGON((997771.4404 1850982.9697,997779.7785 1850987.4265,997787.3553 1850993.6447,997787.8999 1850994.3082,997796.1342 1850996.806,997804.7785 1851001.4265,997812.3553 1851007.6447,997818.5735 1851015.2215,997822.6314 1851022.8134,997823.7785 1851023.4265,997831.3553 1851029.6447,997837.5735 1851037.2215,997842.194 1851045.8658,997845.0393 1851055.2455,997846 1851065,997845.0393 1851074.7545,997842.194 1851084.1342,997837.5735 1851092.7785,997831.3553 1851100.3553,997823.7785 1851106.5735,997815.1342 1851111.194,997805.7545 1851114.0393,997796 1851115,997786.2455 1851114.0393,997776.8658 1851111.194,997774.1861 1851109.7616,997772.5735 1851112.7785,997766.3553 1851120.3553,997758.7785 1851126.5735,997750.1342 1851131.194,997740.7545 1851134.0393,997731 1851135,997721.2455 1851134.0393,997711.8658 1851131.194,997703.2215 1851126.5735,997695.6447 1851120.3553,997689.4265 1851112.7785,997684.806 1851104.1342,997681.9607 1851094.7545,997681 1851085,997681.9607 1851075.2455,997684.806 1851065.8658,997685.0491 1851065.4111,997680.4265 1851059.7785,997675.806 1851051.1342,997672.9607 1851041.7545,997672 1851032,997672.9607 1851022.2455,997675.806 1851012.8658,997680.4265 1851004.2215,997686.6447 1850996.6447,997694.2215 1850990.4265,997702.8658 1850985.806,997712.2455 1850982.9607,997714.8876 1850982.7005,997715.2215 1850982.4265,997723.8658 1850977.806,997733.2455 1850974.9607,997743 1850974,997752.7545 1850974.9607,997762.1342 1850977.806,997770.7785 1850982.4265,997771.4404 1850982.9697))",11,0,8,8,0,U턴중 / 기타,997753.0,1851054.0
2017,43114,충청북도 청주시 청원구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,37515,"POLYGON((998966.8308 1850947.4106,998971 1850947,998980.7545 1850947.9607,998990.1342 1850950.806,998998.6412 1850955.3531,999000.1342 1850955.806,999008.7785 1850960.4265,999016.3553 1850966.6447,999022.5735 1850974.2215,999027.1731 1850982.8269,999035.7785 1850987.4265,999043.3553 1850993.6447,999049.5735 1851001.2215,999054.194 1851009.8658,999057.0393 1851019.2455,999058 1851029,999057.0393 1851038.7545,999054.194 1851048.1342,999049.5735 1851056.7785,999043.3553 1851064.3553,999035.7785 1851070.5735,999027.6942 1851074.8947,999028 1851078,999027.0393 1851087.7545,999024.194 1851097.1342,999019.5735 1851105.7785,999013.3553 1851113.3553,999005.7785 1851119.5735,998997.1342 1851124.194,998987.7545 1851127.0393,998978 1851128,998968.2455 1851127.0393,998958.8658 1851124.194,998950.2215 1851119.5735,998944.3649 1851114.7671,998942 1851115,998932.2455 1851114.0393,998922.8658 1851111.194,998914.2215 1851106.5735,998906.6447 1851100.3553,998900.4265 1851092.7785,998895.806 1851084.1342,998892.9607 1851074.7545,998892 1851065,998892.9607 1851055.2455,998895.806 1851045.8658,998900.4265 1851037.2215,998906.6447 1851029.6447,998910.9694 1851026.0955,998907.4265 1851021.7785,998902.806 1851013.1342,998899.9607 1851003.7545,998899 1850994,998899.9607 1850984.2455,998902.806 1850974.8658,998907.4265 1850966.2215,998913.6447 1850958.6447,998921.2215 1850952.4265,998929.8658 1850947.806,998939.2455 1850944.9607,998949 1850944,998958.7545 1850944.9607,998966.8308 1850947.4106))",13,0,4,16,0,기타 / 안전거리미확보,998970.0,1851035.0
